MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,target
0.0,1.4930322e-08,-7.465161e-09,1.4930322e-08,0.0,5.5988707e-09,-5.5988707e-09,0.0,1.1197741e-08,-7.465161e-09,0.0,-7.465161e-09,-1.8662902e-09,0.0,7.465161e-09,1.4930322e-08,0.0,0.0,1.8662902e-09,3.7325805e-09,0
-3.7325805e-09,0.0,0.0,0.0,1.4930322e-08,0.0,9.331451e-09,7.465161e-09,3.7325805e-09,0.0,7.465161e-09,7.465161e-09,3.7325805e-09,0.0,-7.465161e-09,0.0,0.0,7.465161e-09,9.331451e-09,-3.7325805e-09,0
1.3997177e-08,0.0,2.2395483e-08,7.465161e-09,0.0,1.3064032e-08,5.5988707e-09,0.0,-3.7325805e-09,1.1197741e-08,7.465161e-09,7.465161e-09,-7.465161e-09,0.0,0.0,0.0,-3.7325805e-09,-3.7325805e-09,9.331451e-10,0.0,0
-1.21308865e-08,7.465161e-09,1.4930322e-08,-3.7325805e-09,0.0,3.7325805e-09,0.0,3.7325805e-09,0.0,7.465161e-09,0.0,0.0,0.0,1.8662902e-09,0.0,0.0,-3.7325805e-09,0.0,-6.0654433e-09,7.465161e-09,0
-7.465161e-09,0.0,1.4930322e-08,-9.331451e-09,-1.4930322e-08,7.465161e-09,-3.7325805e-09,-3.7325805e-09,7.465161e-09,-1.1197741e-08,0.0,-1.4930322e-08,0.0,0.0,-1.1197741e-08,-1.4930322e-08,-3.7325805e-09,0.0,3.7325805e-09,7.465161e-09,0
-9.331451e-09,0.0,0.0,-3.7325805e-09,-7.465161e-09,-7.465161e-09,-7.465161e-09,-9.331451e-09,0.0,-7.465161e-09,0.0,-3.7325805e-09,0.0,0.0,0.0,0.0,-1.4930322e-08,-1.3064032e-08,-3.7325805e-09,-7.465161e-09,0
-7.465161e-09,1.4930322e-08,0.0,0.0,0.0,0.0,7.465161e-09,0.0,0.0,7.465161e-09,0.0,-1.1197741e-08,1.4930322e-08,0.0,0.0,1.4930322e-08,3.7325805e-09,7.465161e-09,-1.1197741e-08,9.331451e-09,0
0.0,0.0,-1.4930322e-08,-7.465161e-09,1.4930322e-08,7.465161e-09,0.0,-1.8662902e-09,-7.465161e-09,1.1197741e-08,0.0,-7.465161e-09,0.0,-7.465161e-09,3.7325805e-09,0.0,7.465161e-09,3.7325805e-09,0.0,9.331451e-10,0
3.7325805e-09,0.0,-7.465161e-09,0.0,0.0,-9.331451e-09,-3.7325805e-09,-1.1197741e-08,7.465161e-09,0.0,-2.9860644e-08,-7.465161e-09,0.0,0.0,7.465161e-09,-2.9860644e-08,0.0,3.7325805e-09,0.0,-1.1197741e-08,0
-7.465161e-09,1.4930322e-08,1.4930322e-08,1.4930322e-08,1.1197741e-08,1.8662902e-08,0.0,-1.4930322e-08,0.0,-7.465161e-09,0.0,7.465161e-09,-1.4930322e-08,0.0,0.0,0.0,-3.7325805e-09,-3.7325805e-09,-1.4930322e-08,0.0,0
1.4930322e-08,7.465161e-09,0.0,0.0,1.4930322e-08,-7.465161e-09,-1.4930322e-08,2.2395483e-08,0.0,0.0,0.0,-1.4930322e-08,1.4930322e-08,0.0,0.0,0.0,-1.8662902e-09,-1.6796612e-08,-1.4930322e-08,0.0,0
0.0,0.0,-1.5350894e-08,0.0,-7.675447e-09,-7.675447e-09,-7.675447e-09,7.675447e-09,1.5350894e-08,0.0,-3.8377235e-09,0.0,0.0,0.0,-1.5350894e-08,0.0,1.5350894e-08,3.8377235e-09,0.0,0.0,0
-6.1403576e-08,0.0,0.0,0.0,-9.594309e-09,7.675447e-09,0.0,7.675447e-09,0.0,3.0701788e-08,0.0,1.5350894e-08,0.0,-1.5350894e-08,-1.5350894e-08,0.0,0.0,0.0,7.675447e-09,-1.5350894e-08,0
0.0,0.0,0.0,0.0,0.0,3.8377235e-09,0.0,7.675447e-09,7.675447e-09,3.0701788e-08,0.0,0.0,-7.675447e-09,0.0,0.0,0.0,0.0,-7.675447e-09,-7.675447e-09,0.0,0
-1.5350894e-08,0.0,1.5350894e-08,0.0,-3.8377235e-09,3.8377235e-09,0.0,-7.675447e-09,-7.675447e-09,-3.8377235e-09,0.0,-1.5350894e-08,0.0,1.1513171e-08,0.0,-1.5350894e-08,0.0,0.0,-7.675447e-09,-1.5350894e-08,0
0.0,1.5350894e-08,-1.5350894e-08,1.5350894e-08,-5.7565854e-09,7.675447e-09,0.0,7.675447e-09,7.675447e-09,-1.5350894e-08,0.0,0.0,-3.8377235e-09,0.0,7.675447e-09,4.6052683e-08,0.0,3.0701788e-08,1.1513171e-08,1.5350894e-08,0
1.5350894e-08,0.0,0.0,1.5350894e-08,0.0,0.0,0.0,0.0,3.8377235e-09,-7.675447e-09,0.0,-7.675447e-09,-7.675447e-09,-1.9188617e-09,0.0,0.0,-1.3432032e-08,1.5350894e-08,1.5350894e-08,3.8377235e-09,0
7.675447e-09,-7.675447e-09,-3.8377235e-09,-7.675447e-09,0.0,0.0,0.0,-1.5350894e-08,7.675447e-09,0.0,0.0,7.675447e-09,-8.634878e-09,0.0,-1.9188619e-08,7.675447e-09,-7.675447e-09,0.0,-3.8377235e-09,-3.0701788e-08,0
-7.675447e-09,1.9188617e-09,0.0,0.0,7.675447e-09,0.0,0.0,0.0,-1.9188617e-09,0.0,-8.634878e-09,0.0,7.675447e-09,0.0,0.0,-3.8377235e-09,7.675447e-09,0.0,0.0,-3.8377235e-09,0
7.675447e-09,3.8377235e-09,1.5350894e-08,-7.675447e-09,0.0,0.0,7.675447e-09,6.1403576e-08,0.0,0.0,0.0,0.0,-1.5350894e-08,2.3026342e-08,-1.5350894e-08,0.0,-7.675447e-09,0.0,0.0,0.0,0
0.0,0.0,7.675447e-09,0.0,0.0,1.5350894e-08,-1.5350894e-08,1.5350894e-08,-7.675447e-09,-7.675447e-09,0.0,0.0,-1.5350894e-08,0.0,0.0,-7.675447e-09,0.0,-1.5350894e-08,-7.675447e-09,0.0,0
0.0,0.0,0.0,-1.5350894e-08,0.0,1.5350894e-08,-1.5350894e-08,0.0,0.0,0.0,0.0,-3.0701788e-08,0.0,0.0,0.0,0.0,-7.675447e-09,0.0,0.0,-7.675447e-09,0
0.0,0.0,0.0,0.0,3.0701788e-08,1.5350894e-08,6.1403576e-08,0.0,-1.5350894e-08,1.5350894e-08,1.5350894e-08,0.0,-1.5350894e-08,-1.5350894e-08,3.0701788e-08,0.0,1.1513171e-08,-1.5350894e-08,7.675447e-09,-7.675447e-09,0
0.0,0.0,0.0,0.0,0.0,-1.5350894e-08,6.1403576e-08,-7.675447e-09,7.675447e-09,-1.5350894e-08,0.0,1.5350894e-08,0.0,0.0,0.0,0.0,3.8377235e-09,1.5350894e-08,0.0,0.0,0
-1.5350894e-08,0.0,1.5350894e-08,0.0,0.0,-1.5350894e-08,0.0,0.0,0.0,0.0,0.0,-1.5350894e-08,1.5350894e-08,0.0,3.0701788e-08,-1.5350894e-08,7.675447e-09,0.0,-3.8377235e-09,-7.675447e-09,1
0.0,0.0,0.0,0.0,0.0,1.5350894e-08,0.0,-7.675447e-09,0.0,0.0,-7.675447e-09,-1.5350894e-08,7.675447e-09,0.0,7.675447e-09,1.5350894e-08,5.7565854e-09,0.0,0.0,0.0,0
0.0,0.0,0.0,7.675447e-09,0.0,1.5350894e-08,0.0,0.0,-1.5350894e-08,0.0,0.0,0.0,0.0,0.0,3.8377235e-09,0.0,-7.675447e-09,0.0,1.1513171e-08,0.0,0
0.0,0.0,0.0,0.0,-7.675447e-09,-7.675447e-09,-1.1513171e-08,0.0,0.0,3.8377235e-09,3.8377235e-09,-7.675447e-09,-5.7565854e-09,3.8377235e-09,5.7565854e-09,3.8377235e-09,7.675447e-09,-3.8377235e-09,0.0,-1.9188617e-09,0
-7.675447e-09,3.0701788e-08,0.0,7.675447e-09,-2.8782927e-09,-7.675447e-09,-1.5350894e-08,0.0,0.0,-2.3026342e-08,-7.675447e-09,-3.8377235e-09,0.0,-3.8377235e-09,7.675447e-09,-7.675447e-09,0.0,5.7565854e-09,1.5350894e-08,7.675447e-09,0
3.8377235e-09,0.0,0.0,3.8377235e-09,0.0,7.675447e-09,-1.5350894e-08,0.0,0.0,0.0,7.675447e-09,3.8377235e-09,3.8377235e-09,-3.8377235e-09,-7.675447e-09,7.675447e-09,7.675447e-09,1.0313882e-08,0.0,0.0,0
7.675447e-09,7.675447e-09,-7.675447e-09,0.0,-4.7971547e-09,0.0,1.1513171e-08,0.0,-1.9188617e-09,-1.5350894e-08,7.675447e-09,-7.675447e-09,7.675447e-09,0.0,-7.675447e-09,-3.358008e-09,-7.675447e-09,6.716016e-09,0.0,0.0,0
7.675447e-09,0.0,-1.5350894e-08,1.1513171e-08,0.0,-1.1513171e-08,0.0,-7.675447e-09,1.9188617e-09,0.0,1.9188617e-09,-1.1513171e-08,-7.675447e-09,0.0,3.8377235e-09,-7.675447e-09,-1.9188617e-09,9.594309e-10,3.8377235e-09,0.0,0
-7.675447e-09,-7.675447e-09,-1.5350894e-08,7.675447e-09,6.955874e-09,3.8377235e-09,0.0,-7.675447e-09,1.1513171e-08,1.5350894e-08,-4.7971547e-09,7.675447e-09,-2.8782927e-09,1.4391464e-09,1.1513171e-08,-3.8377235e-09,-1.3432032e-08,-5.7565854e-09,8.634878e-09,0.0,0
7.675447e-09,-4.6052683e-08,0.0,0.0,7.675447e-09,0.0,7.675447e-09,0.0,0.0,0.0,7.675447e-09,0.0,-7.675447e-09,3.8377235e-09,-4.7971547e-09,7.675447e-09,-3.8377235e-09,0.0,0.0,-1.1513171e-08,0
7.675447e-09,0.0,0.0,0.0,-3.8377235e-09,0.0,7.675447e-09,1.5350894e-08,0.0,0.0,3.8377235e-09,0.0,3.8377235e-09,3.8377235e-09,-1.1513171e-08,0.0,0.0,-7.675447e-09,0.0,0.0,0
0.0,3.0701788e-08,0.0,-1.5350894e-08,2.8782927e-09,0.0,0.0,1.5350894e-08,0.0,0.0,1.1513171e-08,7.675447e-09,0.0,-7.675447e-09,-7.675447e-09,-7.675447e-09,0.0,3.8377235e-09,0.0,0.0,0
0.0,1.5350894e-08,0.0,-1.5350894e-08,7.675447e-09,0.0,-3.8377235e-09,-1.5350894e-08,-7.675447e-09,1.5350894e-08,-7.675447e-09,0.0,-7.675447e-09,3.8377235e-09,3.8377235e-09,-3.8377235e-09,7.675447e-09,-3.8377235e-09,3.8377235e-09,1.5350894e-08,0
0.0,3.8377235e-09,0.0,7.675447e-09,8.634878e-09,3.8377235e-09,-4.7971547e-09,7.675447e-09,7.675447e-09,7.675447e-09,1.5350894e-08,-7.675447e-09,0.0,3.8377235e-09,-1.1513171e-08,0.0,0.0,-1.9188617e-09,-1.9188617e-09,-7.675447e-09,0
7.675447e-09,-7.675447e-09,7.675447e-09,-5.7565854e-09,7.675447e-09,0.0,-3.8377235e-09,-7.675447e-09,0.0,7.675447e-09,5.7565854e-09,0.0,7.675447e-09,7.675447e-09,6.716016e-09,0.0,0.0,0.0,1.1513171e-08,7.675447e-09,0
7.675447e-09,-1.5350894e-08,-1.5350894e-08,7.675447e-09,-1.5350894e-08,-3.8377235e-09,-7.675447e-09,-7.675447e-09,1.9188617e-09,-7.675447e-09,-6.716016e-09,7.675447e-09,-7.675447e-09,-8.634878e-09,-5.7565854e-09,-7.675447e-09,-1.1513171e-08,-3.8377235e-09,7.675447e-09,1.5350894e-08,0
-7.675447e-09,0.0,0.0,0.0,3.8377235e-09,0.0,-7.675447e-09,7.675447e-09,-3.8377235e-09,0.0,-9.594309e-09,0.0,-3.8377235e-09,1.9188617e-09,-5.7565854e-09,0.0,-1.1513171e-08,-7.675447e-09,0.0,0.0,0
-7.675447e-09,0.0,1.5350894e-08,0.0,3.8377235e-09,0.0,7.675447e-09,0.0,-7.675447e-09,1.5350894e-08,1.5350894e-08,1.9188617e-09,0.0,0.0,7.675447e-09,0.0,1.5350894e-08,0.0,7.675447e-09,0.0,0
0.0,-1.5350894e-08,-7.675447e-09,0.0,-7.675447e-09,7.675447e-09,-3.8377235e-09,-1.5350894e-08,7.675447e-09,1.5350894e-08,-7.675447e-09,7.675447e-09,0.0,-7.675447e-09,-7.675447e-09,-3.8377235e-09,0.0,4.7971547e-09,0.0,0.0,0
0.0,0.0,0.0,7.675447e-09,9.594309e-09,-1.5350894e-08,3.8377235e-09,7.675447e-09,-7.675447e-09,-1.5350894e-08,0.0,-9.594309e-09,0.0,0.0,-7.675447e-09,5.7565854e-09,7.675447e-09,9.594309e-10,-6.716016e-09,0.0,0
0.0,9.594309e-09,-5.7565854e-09,-3.8377235e-09,0.0,0.0,-7.675447e-09,0.0,0.0,0.0,0.0,-7.675447e-09,0.0,-1.1513171e-08,3.8377235e-09,3.8377235e-09,7.675447e-09,1.9188617e-09,1.1513171e-08,0.0,0
-1.5350894e-08,0.0,3.8377235e-09,-3.8377235e-09,3.8377235e-09,-1.1513171e-08,7.675447e-09,-7.675447e-09,7.675447e-09,0.0,0.0,9.594309e-09,1.1513171e-08,0.0,-7.675447e-09,3.8377235e-09,0.0,-7.675447e-09,0.0,0.0,0
0.0,0.0,3.8377235e-09,-7.675447e-09,2.3026342e-08,0.0,-7.675447e-09,7.675447e-09,0.0,7.675447e-09,0.0,3.8377235e-09,-3.8377235e-09,3.8377235e-09,-3.8377235e-09,-9.594309e-09,-1.5350894e-08,7.675447e-09,7.675447e-09,-3.8377235e-09,0
-1.5350894e-08,0.0,-5.7565854e-09,1.1513171e-08,0.0,0.0,-5.7565854e-09,0.0,0.0,7.675447e-09,0.0,8.634878e-09,-7.675447e-09,7.675447e-09,0.0,3.8377235e-09,3.8377235e-09,3.8377235e-09,0.0,0.0,0
0.0,-1.5350894e-08,0.0,-1.9188617e-09,0.0,-7.675447e-09,3.8377235e-09,0.0,-1.055374e-08,-1.1513171e-08,0.0,3.8377235e-09,0.0,7.675447e-09,0.0,3.8377235e-09,-1.1513171e-08,1.1513171e-08,0.0,0.0,0
0.0,7.675447e-09,0.0,0.0,0.0,0.0,-3.8377235e-09,0.0,-1.1513171e-08,-3.8377235e-09,4.6052683e-08,-7.675447e-09,7.675447e-09,3.8377235e-09,-7.675447e-09,-1.5350894e-08,0.0,7.675447e-09,-5.7565854e-09,-7.675447e-09,0
0.0,-7.675447e-09,0.0,-7.675447e-09,7.675447e-09,0.0,0.0,-7.675447e-09,0.0,0.0,-1.5350894e-08,7.675447e-09,1.1513171e-08,-9.594309e-09,3.8377235e-09,0.0,0.0,3.8377235e-09,-1.1513171e-08,7.675447e-09,0
-1.5350894e-08,0.0,-7.675447e-09,3.8377235e-09,0.0,0.0,-7.675447e-09,7.675447e-09,1.1513171e-08,0.0,0.0,7.675447e-09,-1.1513171e-08,0.0,-7.675447e-09,-1.1513171e-08,0.0,0.0,-1.9188617e-09,0.0,0
-5.7565854e-09,0.0,1.1513171e-08,-3.8377235e-09,0.0,1.9188617e-09,0.0,0.0,7.675447e-09,0.0,7.675447e-09,-7.675447e-09,9.594309e-09,-7.675447e-09,1.7269755e-08,-1.5350894e-08,0.0,7.675447e-09,8.634878e-09,3.8377235e-09,0
7.675447e-09,-1.9188617e-09,-3.8377235e-09,3.8377235e-09,-3.8377235e-09,3.8377235e-09,-1.1513171e-08,7.675447e-09,3.8377235e-09,0.0,0.0,7.675447e-09,-4.7971547e-09,-1.9188617e-09,0.0,-7.675447e-09,7.675447e-09,-3.8377235e-09,-5.7565854e-09,3.8377235e-09,0
-3.8377235e-09,7.675447e-09,0.0,7.675447e-09,0.0,5.7565854e-09,-1.1513171e-08,7.675447e-09,1.1513171e-08,0.0,-1.4391464e-09,0.0,0.0,0.0,-7.675447e-09,-1.1513171e-08,7.675447e-09,8.634878e-09,7.675447e-09,-7.675447e-09,0
0.0,3.8377235e-09,0.0,0.0,0.0,0.0,-7.675447e-09,0.0,3.8377235e-09,-7.675447e-09,5.7565854e-09,1.9188617e-09,3.8377235e-09,3.8377235e-09,-1.1513171e-08,0.0,0.0,-7.675447e-09,3.8377235e-09,1.3432032e-08,0
3.8377235e-09,0.0,7.675447e-09,0.0,7.675447e-09,9.594309e-09,3.8377235e-09,0.0,-6.716016e-09,0.0,1.1513171e-08,0.0,1.1513171e-08,9.594309e-09,-7.675447e-09,-3.8377235e-09,7.675447e-09,0.0,0.0,5.7565854e-09,0
7.675447e-09,0.0,0.0,-8.634878e-09,0.0,-3.8377235e-09,7.675447e-09,0.0,-7.675447e-09,0.0,-7.675447e-09,-3.8377235e-09,-1.055374e-08,-3.8377235e-09,3.8377235e-09,5.7565854e-09,1.9188617e-09,0.0,9.1145935e-09,-7.675447e-09,0
0.0,0.0,-7.675447e-09,0.0,3.8377235e-09,1.9188617e-09,1.5350894e-08,7.675447e-09,-7.675447e-09,0.0,-3.8377235e-09,8.634878e-09,5.7565854e-09,-3.8377235e-09,-3.8377235e-09,9.594309e-09,3.8377235e-09,0.0,-1.055374e-08,1.1513171e-08,0
1.1513171e-08,0.0,0.0,1.1513171e-08,7.675447e-09,-7.675447e-09,0.0,0.0,0.0,-7.675447e-09,0.0,-3.8377235e-09,-3.8377235e-09,-1.1513171e-08,5.7565854e-09,7.675447e-09,7.675447e-09,-1.3432032e-08,1.9188617e-09,3.8377235e-09,0
-1.9188617e-09,7.675447e-09,7.675447e-09,-3.8377235e-09,0.0,0.0,0.0,-3.8377235e-09,0.0,1.1513171e-08,0.0,-1.1513171e-08,-7.675447e-09,0.0,9.594309e-09,7.675447e-09,-9.594309e-09,1.9188617e-09,-3.8377235e-09,-9.594309e-09,0
1.9188617e-09,0.0,-7.675447e-09,0.0,0.0,7.675447e-09,0.0,1.1513171e-08,-7.675447e-09,3.8377235e-09,-1.1513171e-08,0.0,-3.8377235e-09,0.0,-7.675447e-09,-7.675447e-09,0.0,-3.8377235e-09,0.0,3.8377235e-09,0
0.0,1.5350894e-08,0.0,7.675447e-09,0.0,0.0,0.0,-1.5350894e-08,1.1513171e-08,7.675447e-09,-3.8377235e-09,7.675447e-09,7.675447e-09,0.0,-7.675447e-09,0.0,0.0,-7.675447e-09,0.0,6.716016e-09,0
-7.675447e-09,-3.8377235e-09,-7.675447e-09,-3.8377235e-09,0.0,7.675447e-09,7.675447e-09,7.675447e-09,0.0,-7.675447e-09,7.675447e-09,-7.675447e-09,-7.675447e-09,0.0,0.0,-7.675447e-09,0.0,0.0,0.0,-7.675447e-09,0
-1.9188617e-09,6.716016e-09,1.5350894e-08,3.8377235e-09,-6.716016e-09,1.5350894e-08,0.0,0.0,-1.1513171e-08,-1.5350894e-08,0.0,0.0,0.0,0.0,0.0,-2.3026342e-08,7.675447e-09,7.675447e-09,1.5350894e-08,0.0,0
-7.675447e-09,-3.8377235e-09,3.8377235e-09,3.8377235e-09,-3.8377235e-09,0.0,5.7565854e-09,0.0,3.8377235e-09,-1.5350894e-08,1.9188617e-09,-7.675447e-09,0.0,0.0,0.0,1.5350894e-08,0.0,7.675447e-09,1.5350894e-08,-7.675447e-09,0
9.594309e-10,0.0,0.0,-7.675447e-09,3.8377235e-09,-3.8377235e-09,0.0,7.675447e-09,0.0,7.675447e-09,1.9188619e-08,5.7565854e-09,1.1513171e-08,7.675447e-09,0.0,-7.675447e-09,-2.8782927e-09,-1.9188617e-09,3.8377235e-09,0.0,0
-3.8377235e-09,-7.675447e-09,7.675447e-09,-5.7565854e-09,0.0,0.0,-7.675447e-09,-7.675447e-09,3.8377235e-09,9.594309e-09,5.7565854e-09,7.675447e-09,-3.8377235e-09,1.1513171e-08,0.0,7.675447e-09,0.0,-7.675447e-09,1.9188617e-09,0.0,0
-1.5350894e-08,7.675447e-09,0.0,-7.675447e-09,0.0,-7.675447e-09,0.0,0.0,9.594309e-09,-3.8377235e-09,0.0,-7.675447e-09,-1.5350894e-08,7.675447e-09,3.0701788e-08,1.1513171e-08,7.675447e-09,-1.1513171e-08,7.675447e-09,0.0,0
0.0,-7.675447e-09,1.5350894e-08,0.0,0.0,3.8377235e-09,-7.675447e-09,0.0,0.0,3.8377235e-09,0.0,0.0,0.0,-7.675447e-09,0.0,1.5350894e-08,0.0,-1.9188617e-09,9.594309e-10,7.675447e-09,0
7.675447e-09,7.675447e-09,0.0,0.0,0.0,-7.675447e-09,0.0,3.0701788e-08,0.0,-2.8782927e-09,-1.5350894e-08,-1.1513171e-08,3.0701788e-08,-1.5350894e-08,1.5350894e-08,-7.675447e-09,-3.8377235e-09,0.0,1.9188617e-09,0.0,0
7.675447e-09,-3.8377235e-09,-3.0701788e-08,0.0,0.0,1.5350894e-08,1.5350894e-08,-1.5350894e-08,-1.5350894e-08,-3.8377235e-09,1.5350894e-08,5.7565854e-09,0.0,0.0,1.5350894e-08,1.5350894e-08,-7.675447e-09,7.675447e-09,-3.8377235e-09,1.5350894e-08,0
0.0,2.8782927e-09,3.0701788e-08,0.0,0.0,0.0,9.594309e-09,-1.5350894e-08,-3.0701788e-08,-7.675447e-09,-1.5350894e-08,-7.675447e-09,0.0,0.0,0.0,-1.5350894e-08,0.0,0.0,0.0,0.0,0
0.0,5.7565854e-09,1.5350894e-08,-3.0701788e-08,-1.5350894e-08,-7.675447e-09,-5.7565854e-09,0.0,-3.0701788e-08,-7.675447e-09,-7.675447e-09,-7.675447e-09,-7.675447e-09,0.0,1.5350894e-08,0.0,-7.675447e-09,0.0,7.675447e-09,0.0,0
0.0,-7.675447e-09,0.0,-1.5350894e-08,0.0,-7.675447e-09,0.0,1.5350894e-08,-1.5350894e-08,7.675447e-09,-3.8377235e-09,7.675447e-09,1.9188619e-08,7.675447e-09,-1.5350894e-08,0.0,-9.594309e-10,-7.675447e-09,-7.675447e-09,0.0,0
1.5350894e-08,2.3026342e-08,0.0,-3.0701788e-08,7.675447e-09,-7.675447e-09,0.0,-7.675447e-09,0.0,0.0,-3.8377235e-09,-7.675447e-09,5.7565854e-09,0.0,-3.8377235e-09,-7.675447e-09,-3.8377235e-09,0.0,-7.675447e-09,0.0,0
0.0,-7.675447e-09,7.675447e-09,-7.675447e-09,0.0,-3.8377235e-09,0.0,7.675447e-09,0.0,1.9188617e-09,0.0,0.0,3.8377235e-09,1.9188617e-09,-7.675447e-09,1.5350894e-08,2.8782927e-09,1.1513171e-08,7.675447e-09,3.8377235e-09,0
0.0,-7.675447e-09,5.7565854e-09,0.0,1.5350894e-08,7.675447e-09,-2.3026342e-08,0.0,-3.8377235e-09,-1.4391464e-09,-3.0701788e-08,0.0,1.9188619e-08,-7.675447e-09,7.675447e-09,-2.3026342e-08,0.0,0.0,0.0,0.0,0
7.675447e-09,-1.9188617e-09,0.0,-3.8377235e-09,7.675447e-09,0.0,-7.675447e-09,1.9188617e-09,-3.8377235e-09,-1.1513171e-08,-3.8377235e-09,-7.675447e-09,-7.675447e-09,3.8377235e-09,1.9188619e-08,0.0,3.8377235e-09,-1.1513171e-08,0.0,-1.1513171e-08,0
-7.675447e-09,0.0,0.0,3.8377235e-09,0.0,-1.5350894e-08,1.9188617e-09,-1.1513171e-08,0.0,0.0,7.675447e-09,-1.1513171e-08,0.0,-5.7565854e-09,0.0,0.0,0.0,7.675447e-09,7.675447e-09,-1.5350894e-08,0
-3.8377235e-09,1.5350894e-08,0.0,0.0,1.5350894e-08,0.0,-3.8377235e-09,-7.675447e-09,0.0,-7.675447e-09,3.8377235e-09,-7.675447e-09,0.0,-7.675447e-09,0.0,-7.675447e-09,7.675447e-09,-7.675447e-09,0.0,0.0,0
-7.675447e-09,7.675447e-09,-7.675447e-09,0.0,0.0,7.675447e-09,-1.9188617e-09,3.8377235e-09,1.5350894e-08,7.675447e-09,0.0,1.5350894e-08,-7.675447e-09,0.0,-1.5350894e-08,0.0,7.675447e-09,0.0,-9.594309e-09,7.675447e-09,0
1.5350894e-08,7.675447e-09,-7.675447e-09,3.8377235e-09,0.0,-7.675447e-09,-1.055374e-08,-1.1513171e-08,3.8377235e-09,-1.5350894e-08,-7.675447e-09,0.0,1.1513171e-08,-3.8377235e-09,0.0,-1.5350894e-08,1.3432032e-08,-2.110748e-08,0.0,1.1513171e-08,0
0.0,-7.675447e-09,3.8377235e-09,-1.9188619e-08,0.0,-3.8377235e-09,0.0,-1.5350894e-08,-7.675447e-09,0.0,7.675447e-09,-2.3026342e-08,3.8377235e-09,-1.9188617e-09,-2.0148049e-08,7.675447e-09,9.594309e-10,0.0,0.0,7.675447e-09,0
0.0,1.1513171e-08,1.9188617e-09,3.0701788e-08,7.675447e-09,7.675447e-09,-3.8377235e-09,0.0,7.675447e-09,-7.675447e-09,1.5350894e-08,-7.675447e-09,-7.675447e-09,0.0,-1.5350894e-08,-1.1513171e-08,0.0,3.0701788e-08,0.0,-7.675447e-09,0
-1.5350894e-08,1.5350894e-08,-7.675447e-09,-1.5350894e-08,-7.675447e-09,0.0,-1.1513171e-08,0.0,7.675447e-09,1.1513171e-08,3.0701788e-08,-1.1513171e-08,1.5350894e-08,-1.5350894e-08,0.0,1.5350894e-08,1.5350894e-08,1.5350894e-08,0.0,-1.5350894e-08,0
7.675447e-09,9.594309e-09,0.0,0.0,-1.5350894e-08,-1.5350894e-08,-1.5350894e-08,7.675447e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.0701788e-08,0.0,-1.5350894e-08,1.5350894e-08,3.0701788e-08,0.0,0
7.675447e-09,7.675447e-09,0.0,0.0,1.5350894e-08,1.5350894e-08,0.0,-7.675447e-09,7.675447e-09,0.0,1.5350894e-08,0.0,0.0,0.0,-3.0701788e-08,3.0701788e-08,0.0,0.0,1.5350894e-08,0.0,0
0.0,0.0,-7.675447e-09,0.0,-3.0701788e-08,0.0,0.0,-7.675447e-09,0.0,0.0,6.1403576e-08,0.0,-3.0701788e-08,0.0,0.0,0.0,0.0,1.5350894e-08,0.0,0.0,0
-3.0701788e-08,0.0,-7.675447e-09,0.0,0.0,0.0,3.0701788e-08,-1.1513171e-08,-1.5350894e-08,0.0,-3.0701788e-08,-3.0701788e-08,1.5350894e-08,0.0,-1.5350894e-08,-1.5350894e-08,0.0,1.5350894e-08,1.5350894e-08,0.0,0
-1.5350894e-08,0.0,0.0,0.0,0.0,0.0,1.5350894e-08,-3.8377235e-09,0.0,0.0,0.0,-1.5350894e-08,-1.5350894e-08,3.0701788e-08,7.675447e-09,-7.675447e-09,0.0,0.0,0.0,0.0,0
0.0,0.0,7.675447e-09,7.675447e-09,0.0,-1.5350894e-08,0.0,7.675447e-09,7.675447e-09,1.5350894e-08,-3.0701788e-08,0.0,7.675447e-09,0.0,3.8377235e-09,0.0,-1.9188617e-09,-7.675447e-09,-1.1513171e-08,-1.5350894e-08,0
-1.5350894e-08,7.675447e-09,-7.675447e-09,0.0,0.0,1.5350894e-08,-1.5350894e-08,0.0,0.0,0.0,7.675447e-09,-7.675447e-09,0.0,0.0,-4.7971547e-09,-7.675447e-09,0.0,0.0,1.1513171e-08,2.3026342e-08,0
3.8377235e-09,0.0,0.0,0.0,0.0,-7.675447e-09,5.7565854e-09,0.0,0.0,7.675447e-09,7.675447e-09,0.0,7.675447e-09,0.0,-7.675447e-09,-7.675447e-09,0.0,-3.8377235e-09,3.8377235e-09,5.7565854e-09,0
-3.8377235e-09,1.5350894e-08,0.0,0.0,-3.8377235e-09,-7.675447e-09,3.8377235e-09,0.0,7.675447e-09,0.0,0.0,7.675447e-09,5.7565854e-09,-7.675447e-09,7.675447e-09,-1.5350894e-08,0.0,7.675447e-09,7.675447e-09,0.0,0
